mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,f12_Z,safety_violations,charge_sessions
0.9,distributed,ours_all_off,2,18,899,899,0,0.0,1.0253164556962024,2.073852495553849,0,158
0.9,distributed,ours_all_off,3,19,870,870,0,0.0,1.0064516129032257,2.063902433522762,0,155
0.9,distributed,ours_all_off,3,20,921,921,0,0.0,1.0238095238095237,2.081638561966387,0,168
0.9,distributed,ours_all_off,3,21,900,900,0,0.0,1.0061349693251533,2.0690400347071165,0,163
0.9,distributed,ours_all_off,3,22,892,892,0,0.0,1.0126582278481013,2.0824160250567676,0,158
0.9,distributed,ours_all_off,3,23,879,879,0,0.0,1.019736842105263,2.0737238894960734,0,152
0.9,distributed,ours_all_off,3,24,883,883,0,0.0,1.0,2.0759892624333744,0,159
0.9,distributed,ours_all_off,4,25,880,880,0,0.0,1.0,2.051539619483737,0,154
0.9,distributed,ours_all_off,4,26,879,879,0,0.0,1.0,2.0578258998541967,0,152
0.9,distributed,ours_all_off,4,27,897,897,0,0.0,1.0,2.0659413076013244,0,160
0.9,distributed,ours_all_off,4,28,820,820,0,0.0,1.0,2.056572285297303,0,146
0.9,distributed,ours_all_off,4,29,959,959,0,0.0,1.0,2.067708462197241,0,168
0.9,distributed,ours_all_off,4,30,874,874,0,0.0,1.0,2.0635187684998293,0,155
1.1,concentrated,ours_all_off,0,1,1084,1084,0,0.0,1.4764150943396226,2.1503882273723605,0,212
1.1,concentrated,ours_all_off,0,2,1126,1126,0,0.0,1.5246636771300448,2.15769317722943,0,223
1.1,concentrated,ours_all_off,0,3,1115,1115,0,0.0,1.5535714285714286,2.154243323008962,0,224
1.1,concentrated,ours_all_off,0,4,1126,1126,0,0.0,1.5339366515837105,2.1649931109676914,0,221
1.1,concentrated,ours_all_off,0,5,1078,1078,0,0.0,1.5161290322580645,2.164698298429438,0,217
1.1,concentrated,ours_all_off,0,6,1180,1180,0,0.0,1.5042372881355932,2.15143485329829,0,236
1.1,concentrated,ours_all_off,1,7,1057,1057,0,0.0,1.4108910891089108,2.1479228497717524,0,202
1.1,concentrated,ours_all_off,1,8,1113,1113,0,0.0,1.4454545454545455,2.153565160207391,0,220
1.1,concentrated,ours_all_off,1,9,1065,1065,0,0.0,1.4238095238095239,2.145984857010859,0,210
1.1,concentrated,ours_all_off,1,10,1132,1132,0,0.0,1.4473684210526316,2.1520343747415844,0,228
1.1,concentrated,ours_all_off,1,11,1110,1110,0,0.0,1.463302752293578,2.167812036353734,0,218
1.1,concentrated,ours_all_off,1,12,1060,1060,0,0.0,1.4952380952380953,2.1662879286884986,0,210
1.1,concentrated,ours_all_off,2,13,1096,1096,0,0.0,1.5045871559633028,2.1569381075506895,0,218
1.1,concentrated,ours_all_off,2,14,1120,1120,0,0.0,1.4177777777777778,2.146546349385473,0,225
1.1,concentrated,ours_all_off,2,15,1091,1091,0,0.0,1.4688995215311005,2.1489899318101946,0,209
1.1,concentrated,ours_all_off,2,16,1072,1072,0,0.0,1.4766355140186915,2.152795792833269,0,214
1.1,concentrated,ours_all_off,2,17,1155,1155,0,0.0,1.4612068965517242,2.1513244719066087,0,232
1.1,concentrated,ours_all_off,2,18,1126,1126,0,0.0,1.4910714285714286,2.170802208281118,0,224
1.1,concentrated,ours_all_off,3,19,1068,1068,0,0.0,1.5046728971962617,2.1506135727633646,0,214
1.1,concentrated,ours_all_off,3,20,1121,1121,0,0.0,1.5133928571428572,2.1562556300296443,0,224
1.1,concentrated,ours_all_off,3,21,1104,1104,0,0.0,1.5495495495495495,2.1663857187397353,0,222
1.1,concentrated,ours_all_off,3,22,1113,1113,0,0.0,1.4794520547945205,2.1531875761327024,0,219
1.1,concentrated,ours_all_off,3,23,1069,1069,0,0.0,1.4611650485436893,2.1466266956722566,0,206
1.1,concentrated,ours_all_off,3,24,1072,1072,0,0.0,1.5023255813953489,2.1652276310335576,0,215
1.1,concentrated,ours_all_off,4,25,1097,1097,0,0.0,1.5023696682464456,2.157298717914837,0,211
1.1,concentrated,ours_all_off,4,26,1081,1081,0,0.0,1.4770642201834863,2.1541972013374604,0,218
1.1,concentrated,ours_all_off,4,27,1100,1100,0,0.0,1.4727272727272727,2.163124378963295,0,220
1.1,concentrated,ours_all_off,4,28,1051,1051,0,0.0,1.541062801932367,2.1415629902274302,0,207
