config,policy,layout_id,seed,n_uavs,n_stations,mission_rate,missions_total,missions_completed,unfinished_at_cap,miss_rate,makespan_min,mission_flight_energy_wh,station_trip_energy_wh,end_of_run_stored_charge_change_wh,mission_flight_energy_per_completed_wh,station_trip_energy_per_completed_wh,stored_charge_change_per_completed_wh,total_charge_energy_ticked_wh,safety_violations,charge_sessions
density_scarce,baseline_full,2,17,20,2,0.8,850,850,0,0.0,1020.0,8422.422706958689,676.5247534486406,-1140.4984726412417,9.908732596421986,0.7959114746454595,-1.341762908989696,7958.4489877657825,0,115
density_scarce,baseline_full,2,18,20,2,0.8,811,811,0,0.0,1000.0,7879.696862226455,619.532387949964,-895.354806677141,9.71602572407701,0.7639116990751714,-1.1040133251259445,7603.874443499011,0,110
density_scarce,baseline_full,3,19,20,2,0.8,768,768,0,0.0,1002.0,7447.693235146963,592.7058648445385,-731.9853132413295,9.697517233264275,0.7717524281829928,-0.9531058766163145,7308.413786749937,0,106
density_scarce,baseline_full,3,20,20,2,0.8,811,811,0,0.0,1000.0,8125.20017566597,658.1446452460175,-799.6759295714332,10.018742510069014,0.8115223739161744,-0.9860369045270447,7983.668891340246,0,115
density_scarce,baseline_full,3,21,20,2,0.8,820,820,0,0.0,1001.0,7941.812857191753,639.2233583718623,-905.7550294576364,9.68513763072165,0.7795406809412955,-1.1045793042166296,7675.281186105701,0,111
density_scarce,baseline_full,3,22,20,2,0.8,778,778,0,0.0,998.0,7587.508929731355,616.3698183503418,-596.0614402411098,9.752582171891202,0.792249123843627,-0.7661458100785473,7607.817307840315,0,110
density_scarce,baseline_full,3,23,20,2,0.8,788,788,0,0.0,1000.0,7784.7373853245335,655.8852106591277,-865.1198285875719,9.87910835701083,0.832341637892294,-1.0978678027761064,7575.5027673958275,0,110
density_scarce,baseline_full,3,24,20,2,0.8,766,766,0,0.0,1002.0,7527.68736404914,591.8091828806829,-599.4491082760225,9.827268099280863,0.7725968444917531,-0.7825706374360607,7520.047438653541,0,110
density_scarce,baseline_full,4,25,20,2,0.8,782,720,62,0.37595907928388744,1127.0,7049.125589648235,617.2072721126958,-1233.4976017556403,9.79045220784477,0.8572323223787441,-1.7131911135495004,6432.8352600051385,0,93
density_scarce,baseline_full,4,26,20,2,0.8,777,716,61,0.34491634491634493,1135.0,7084.340099231886,626.454283734666,-1235.3808374311718,9.894329747530566,0.8749361504674106,-1.7253922310491225,6475.413545535219,0,95
density_scarce,baseline_full,4,27,20,2,0.8,789,680,109,0.40811153358681873,1135.0,6862.151078139781,599.9037154281913,-1160.802550266836,10.091398644323208,0.8822113462179283,-1.7070625739218177,6301.252243301002,0,91
density_scarce,baseline_full,4,28,20,2,0.8,744,652,92,0.3682795698924731,1132.0,6516.892139088671,632.00576909369,-1226.2616861335719,9.995233342160539,0.9693340016774387,-1.8807694572600795,5922.636222048691,0,84
density_scarce,baseline_full,4,29,20,2,0.8,865,726,139,0.423121387283237,1131.0,7048.518880199894,614.2770250626096,-1235.1920989684206,9.70870369173539,0.8461116047694347,-1.7013665275047116,6427.603806293933,0,93
density_scarce,baseline_full,4,30,20,2,0.8,791,627,164,0.4450063211125158,1133.0,6331.06336828328,543.5750719542025,-1272.6231062620805,10.097389742078597,0.8669458882842145,-2.029701923862967,5602.015333975326,0,82
density_abundant,ours_partial,0,1,20,10,0.8,785,785,0,0.0,1001.0,7775.670604372753,2071.500385169319,-556.8492040445319,9.905312871812423,2.6388539938462663,-0.7093620433688305,9290.321785497468,0,1032
density_abundant,ours_partial,0,2,20,10,0.8,809,809,0,0.0,1001.0,8104.889005228065,2102.2665394516357,-635.7338463231798,10.018404209181787,2.598598936281379,-0.7858267568889739,9571.421698356464,0,1039
density_abundant,ours_partial,0,3,20,10,0.8,808,808,0,0.0,997.0,8040.962030443521,2097.743764562364,-601.1375418789881,9.951685681241981,2.5962175303989654,-0.7439821062858765,9537.568253126856,0,1013
density_abundant,ours_partial,0,4,20,10,0.8,822,822,0,0.0,1001.0,8125.023277357177,2256.9374447227215,-576.930946800894,9.884456541797052,2.745665991146863,-0.7018624656945183,9805.029775279012,0,1049
density_abundant,ours_partial,0,5,20,10,0.8,760,760,0,0.0,1000.0,7601.5967761693,2072.4311412441093,-562.9057149795078,10.002101021275395,2.7268830805843542,-0.7406654144467208,9111.122202433791,0,1013
density_abundant,ours_partial,0,6,20,10,0.8,861,861,0,0.0,1001.0,8665.991067150204,2262.893806914773,-664.0732096607206,10.065030275435777,2.6282158036176226,-0.7712813120333573,10264.811664404337,0,1108
density_abundant,ours_partial,1,7,20,10,0.8,730,730,0,0.0,1002.0,6994.556219598947,2485.1979958193697,-535.6986613985707,9.58158386246431,3.4043808161909173,-0.7338337827377681,8944.055554019607,0,927
density_abundant,ours_partial,1,8,20,10,0.8,777,777,0,0.0,1000.0,7514.981066660206,2541.8659347470903,-621.2222481244614,9.67179030458199,3.2713847294042346,-0.7995138328500148,9435.624753282784,0,959
density_abundant,ours_partial,1,9,20,10,0.8,794,794,0,0.0,1002.0,7771.684344345901,2635.3276599334667,-593.1677399487653,9.78801554703514,3.319052468430059,-0.7470626447717447,9813.844264330603,0,990
density_abundant,ours_partial,1,10,20,10,0.8,842,842,0,0.0,1002.0,8086.745894651408,2865.726130819089,-627.9980145649715,9.604211276308085,3.403475214749512,-0.7458408724049543,10324.474010905582,0,1073
density_abundant,ours_partial,1,11,20,10,0.8,796,796,0,0.0,1001.0,7926.081698129439,2651.644732101101,-590.7938931063072,9.957389068001808,3.3312119750013833,-0.742203383299381,9986.932537124241,0,1034
density_abundant,ours_partial,1,12,20,10,0.8,746,746,0,0.0,1000.0,7512.494526238482,2603.837265634005,-566.3712697092795,10.070367997638716,3.490398479402151,-0.7592108173046642,9549.960522163163,0,976
density_abundant,ours_partial,2,13,20,10,0.8,802,802,0,0.0,1000.0,8089.839120578241,2312.9374405395292,-622.9472037513086,10.08708119772848,2.883961895934575,-0.7767421493158462,9779.829357366438,0,1063
density_abundant,ours_partial,2,14,20,10,0.8,829,829,0,0.0,1002.0,8567.084341514415,2408.2960501198154,-619.1523232379639,10.334239253937774,2.905061580361659,-0.7468664936525499,10356.228068396342,0,1127
density_abundant,ours_partial,2,15,20,10,0.8,788,788,0,0.0,1002.0,8240.945786120028,2328.1593569179895,-602.5826781574057,10.458053028071102,2.95451695040354,-0.764698830148992,9966.522464880647,0,1077
density_abundant,ours_partial,2,16,20,10,0.8,776,776,0,0.0,1002.0,8111.660819569245,2236.3874856791654,-622.9604332551406,10.453171159238718,2.8819426361844913,-0.8027840634731194,9725.087871993257,0,1045
density_abundant,ours_partial,2,17,20,10,0.8,850,850,0,0.0,1003.0,8747.663981949083,2414.7798643539754,-628.4491884605317,10.291369390528333,2.840917487475265,-0.7393519864241549,10533.994657842648,0,1167
density_abundant,ours_partial,2,18,20,10,0.8,811,811,0,0.0,1001.0,8514.390883571543,2335.5819215713104,-556.7796132378859,10.49863240884284,2.8798790648228243,-0.6865346649049148,10293.193191905026,0,1113
density_abundant,ours_partial,3,19,20,10,0.8,768,768,0,0.0,1002.0,7646.42088631312,2271.7286508612465,-582.4894216104198,9.956277195720208,2.957980014142248,-0.7584497677219008,9335.660115563884,0,984
density_abundant,ours_partial,3,20,20,10,0.8,811,811,0,0.0,999.0,8538.259777952984,2204.2296882854416,-600.4587452581728,10.528063844578279,2.7179157685393855,-0.7403930274453425,10142.030720980296,0,1002
density_abundant,ours_partial,3,21,20,10,0.8,820,820,0,0.0,1001.0,8124.387355022093,2290.090524260202,-604.1246212996277,9.907789457344016,2.792793322268539,-0.7367373430483265,9810.353257982662,0,995
density_abundant,ours_partial,3,22,20,10,0.8,778,778,0,0.0,997.0,7764.867291289083,2025.4300999996658,-559.9511645746768,9.980549217595224,2.6033805912592105,-0.7197315740034406,9230.346226713991,0,952
density_abundant,ours_partial,3,23,20,10,0.8,788,788,0,0.0,1001.0,7541.169525528761,2120.235921946209,-574.332734293929,9.570012088234469,2.6906547232819915,-0.7288486475811281,9087.072713180913,0,965
density_abundant,ours_partial,3,24,20,10,0.8,766,766,0,0.0,1002.0,7726.216275368461,2021.5226470229134,-541.321031079501,10.086444223718617,2.639063507862811,-0.7066854191638394,9206.417891311787,0,920
density_abundant,ours_partial,4,25,20,10,0.8,782,782,0,0.0,1002.0,7221.234078945449,2446.8864352764804,-524.0172266885445,9.234314678958375,3.129010786798568,-0.670098755356195,9144.10328753327,0,907
density_abundant,ours_partial,4,26,20,10,0.8,777,777,0,0.0,1001.0,7479.490137362752,2442.120961740987,-575.324796582122,9.626113432899295,3.1430128207734707,-0.7404437536449446,9346.28630252156,0,917
density_abundant,ours_partial,4,27,20,10,0.8,789,789,0,0.0,1002.0,7326.215855389511,2467.768988019239,-624.7277160028119,9.285444683636895,3.1277173485668426,-0.7917968517145905,9169.257127405835,0,929
density_abundant,ours_partial,4,28,20,10,0.8,744,744,0,0.0,1001.0,7073.28316652197,2350.7855429317606,-592.1778359894636,9.507101030271466,3.159657987811506,-0.7959379515987414,8831.890873464132,0,904
density_abundant,ours_partial,4,29,20,10,0.8,865,865,0,0.0,1001.0,8349.084993459808,2631.8860776911138,-617.4127470555646,9.652121379722322,3.0426428643827905,-0.7137719619139475,10363.558324095451,0,1021
density_abundant,ours_partial,4,30,20,10,0.8,791,791,0,0.0,1002.0,7411.008660882489,2406.2695713629196,-517.4259748497906,9.369163920205422,3.042060140787509,-0.6541415611248933,9299.852257395522,0,905
density_abundant,ours_full,0,1,20,10,0.8,785,785,0,0.0,1001.0,8092.013807973143,434.50543034275285,-207.32890754204098,10.308297844551776,0.5535101023474559,-0.2641132580153388,8319.190330773554,0,140
density_abundant,ours_full,0,2,20,10,0.8,809,809,0,0.0,1000.0,8221.754121084667,478.8406718178612,-214.4633435818812,10.162860471056447,0.5918920541629928,-0.2650968400270472,8486.131449320375,0,142
density_abundant,ours_full,0,3,20,10,0.8,808,808,0,0.0,997.0,8435.367129167056,471.61967429583666,-284.48269418924474,10.439810803424574,0.5836877157126691,-0.35208254231342173,8622.504109273403,0,144
density_abundant,ours_full,0,4,20,10,0.8,822,822,0,0.0,1000.0,8417.626564060653,483.79136760427906,-253.38139584663122,10.240421610779382,0.5885539751876874,-0.30824987329273873,8648.03653581807,0,145
density_abundant,ours_full,0,5,20,10,0.8,760,760,0,0.0,1001.0,7787.2898190470505,433.6135469533874,-183.912125243625,10.24643397243033,0.5705441407281413,-0.24198963847845398,8036.991240756493,0,134
density_abundant,ours_full,0,6,20,10,0.8,861,861,0,0.0,1003.0,8995.515861667778,512.0658449032445,-364.1001727479094,10.447753614016003,0.5947338500618403,-0.4228805722972235,9143.481533822966,0,155
density_abundant,ours_full,1,7,20,10,0.8,730,730,0,0.0,1002.0,7310.843778836785,519.1631243852269,-141.7783353151248,10.014854491557239,0.7111823621715436,-0.19421689769195177,7688.228567906607,0,132
density_abundant,ours_full,1,8,20,10,0.8,777,777,0,0.0,1000.0,7764.4001370403785,578.8121596981372,-244.9959627758191,9.992792969163936,0.744931994463497,-0.31531011940259857,8098.2163339623685,0,136
density_abundant,ours_full,1,9,20,10,0.8,794,794,0,0.0,1002.0,8003.293703623169,589.2736591544324,-247.73539052536003,10.079714991968727,0.7421582608997889,-0.3120093079664484,8344.83197225194,0,141
density_abundant,ours_full,1,10,20,10,0.8,842,842,0,0.0,1001.0,8640.923645152854,660.7282447361544,-261.91748526759955,10.262379626072272,0.78471287973415,-0.3110658969923985,9039.73440462125,0,151
density_abundant,ours_full,1,11,20,10,0.8,796,796,0,0.0,1001.0,8068.6479363402395,560.9408766757617,-272.1330903985744,10.136492382336984,0.704699593813771,-0.3418757417067517,8357.455722617131,0,142
density_abundant,ours_full,1,12,20,10,0.8,746,746,0,0.0,1001.0,7635.737420851827,495.26888978153033,-210.52495499510636,10.23557295020352,0.6638993160610326,-0.2822050335055045,7920.481355637942,0,135
density_abundant,ours_full,2,13,20,10,0.8,802,802,0,0.0,1001.0,7975.209103896041,471.750234104893,-247.8625777717627,9.94415100236414,0.5882172495073479,-0.30905558325656196,8199.096760228842,0,137
density_abundant,ours_full,2,14,20,10,0.8,829,829,0,0.0,1002.0,8510.68326765513,496.85518800890566,-301.87322491958014,10.26620418293743,0.5993428082133965,-0.36414140521059124,8705.665230744235,0,141
density_abundant,ours_full,2,15,20,10,0.8,788,788,0,0.0,1002.0,8121.762592019719,468.70486036012494,-328.58784107346725,10.306805319821978,0.5948031222844226,-0.41698964603231886,8261.879611306062,0,134
density_abundant,ours_full,2,16,20,10,0.8,776,776,0,0.0,1003.0,7781.168508311272,482.42273476582227,-268.7110242553669,10.027279005555762,0.6216787819147194,-0.3462770931125862,7994.88021882141,0,131
density_abundant,ours_full,2,17,20,10,0.8,850,850,0,0.0,1002.0,8659.027113355707,529.9205930984884,-293.5706871541209,10.187090721594949,0.6234359918805746,-0.3453772790048481,8895.377019299875,0,150
density_abundant,ours_full,2,18,20,10,0.8,811,811,0,0.0,1000.0,8572.62226194858,554.7101639053259,-283.72981092495166,10.570434355053736,0.683982939464027,-0.34985180138711675,8843.602614928737,0,148
density_abundant,ours_full,3,19,20,10,0.8,768,768,0,0.0,1003.0,8163.984756163419,481.2397734867841,-249.292532133387,10.630188484587785,0.6266142883942502,-0.3245996512153477,8395.93199751653,0,140
density_abundant,ours_full,3,20,20,10,0.8,811,811,0,0.0,1000.0,8382.63867278861,522.5087671282987,-258.73235606443876,10.336175922057471,0.6442771481236729,-0.31902879909301946,8646.415083852224,0,145
density_abundant,ours_full,3,21,20,10,0.8,820,820,0,0.0,1001.0,8450.624522229335,476.9504421242149,-269.6172333775161,10.305639661255286,0.5816468806392864,-0.32880150411892206,8657.957730975784,0,143
density_abundant,ours_full,3,22,20,10,0.8,778,778,0,0.0,997.0,8096.384250680261,417.2754288739411,-266.0841671485736,10.406663561285683,0.5363437389125207,-0.3420104976202746,8247.575512405321,0,137
density_abundant,ours_full,3,23,20,10,0.8,788,788,0,0.0,1000.0,7927.763270537295,417.4499532915233,-361.0033262940162,10.060613287483877,0.5297588239740143,-0.4581260485964672,7984.209897534503,0,132
density_abundant,ours_full,3,24,20,10,0.8,766,766,0,0.0,1001.0,7814.626219108946,495.63824065694195,-204.48359883734364,10.201861904841966,0.6470473115625874,-0.266949867933869,8105.780860928208,0,136
density_abundant,ours_full,4,25,20,10,0.8,782,782,0,0.0,1002.0,8048.2978120465605,579.3753794956207,-340.03322964590996,10.291940936120922,0.7408892320915865,-0.4348251018489897,8287.639961895968,0,140
density_abundant,ours_full,4,26,20,10,0.8,777,777,0,0.0,1000.0,7868.049553600596,491.84454312538975,-309.43766451485084,10.126189901673868,0.6330045600069366,-0.3982466724772855,8050.456432210817,0,140
density_abundant,ours_full,4,27,20,10,0.8,789,789,0,0.0,1001.0,7971.424419237101,581.8026658681457,-362.9532091901073,10.103199517410774,0.7373924789203368,-0.4600167416858141,8190.273875914821,0,141
density_abundant,ours_full,4,28,20,10,0.8,744,744,0,0.0,1000.0,7595.597764985001,519.8459295704957,-302.1398229799197,10.209136780893818,0.6987176472721717,-0.40610191260741896,7813.303871575286,0,133
density_abundant,ours_full,4,29,20,10,0.8,865,865,0,0.0,1001.0,8633.134604736517,587.193537581917,-302.756968080056,9.980502433221407,0.678836459632274,-0.3500080555838798,8917.571174238186,0,150
density_abundant,ours_full,4,30,20,10,0.8,791,791,0,0.0,1002.0,8043.953538296865,573.9347493464821,-286.34411552529843,10.169347077492876,0.7255812254696361,-0.36200267449468826,8331.544172117749,0,143
density_abundant,baseline_adaptive,0,1,20,10,0.8,785,785,0,0.0,1001.0,7094.639544460061,1735.1003169807364,-655.640303752861,9.037757381477785,2.210318875134696,-0.8352105780291222,8174.099557687671,0,587
density_abundant,baseline_adaptive,0,2,20,10,0.8,809,809,0,0.0,1001.0,7219.075184281407,1765.019835204843,-641.9826081198717,8.923455110360207,2.1817303278181,-0.7935508134979872,8342.112411366144,0,608
density_abundant,baseline_adaptive,0,3,20,10,0.8,808,808,0,0.0,997.0,7579.238347666624,1818.9377876674178,-633.7522946603046,9.380245479785426,2.2511606283012595,-0.7843468993320603,8764.42384067357,0,617
density_abundant,baseline_adaptive,0,4,20,10,0.8,822,822,0,0.0,1000.0,7316.903708386469,1945.0612180155126,-640.5839025929627,8.901342710932443,2.366254523133227,-0.7792991515729473,8621.381023808817,0,630
density_abundant,baseline_adaptive,0,5,20,10,0.8,760,760,0,0.0,1000.0,6630.539846124804,1749.0915245266756,-628.4197469062068,8.724394534374742,2.3014362164824678,-0.8268680880344826,7751.211623745055,0,575
density_abundant,baseline_adaptive,0,6,20,10,0.8,861,861,0,0.0,1001.0,7946.976784698657,1914.5258874769456,-695.3781406736797,9.229938193610518,2.223607302528392,-0.8076401169264572,9166.124531501811,0,662
density_abundant,baseline_adaptive,1,7,20,10,0.8,730,730,0,0.0,1002.0,6103.838055087814,2013.4418041975607,-650.2143172211181,8.361421993270978,2.758139457804878,-0.890704544138518,7467.065542064052,0,539
density_abundant,baseline_adaptive,1,8,20,10,0.8,777,777,0,0.0,1000.0,6639.242698785807,2122.5987204703383,-673.4770599817548,8.544713898051231,2.7317872850326106,-0.8667658429623614,8088.364359274144,0,583
density_abundant,baseline_adaptive,1,9,20,10,0.8,794,794,0,0.0,1001.0,6738.339907355085,2107.319138229801,-690.1320346098597,8.486574190623534,2.6540543302642328,-0.8691839226824429,8155.527010974768,0,590
density_abundant,baseline_adaptive,1,10,20,10,0.8,842,842,0,0.0,1001.0,7121.334082931932,2283.9869345596762,-750.307481691915,8.457641428660253,2.712573556484176,-0.891101522199424,8655.013535799517,0,618
density_abundant,baseline_adaptive,1,11,20,10,0.8,796,796,0,0.0,1001.0,6852.7611152154295,2116.553456442037,-660.5465534150513,8.60899637589878,2.6589867543241668,-0.8298323535364966,8308.768018242166,0,591
density_abundant,baseline_adaptive,1,12,20,10,0.8,746,746,0,0.0,1000.0,6321.860334862108,2108.652117691718,-613.931444250775,8.474343612415694,2.8266114178173165,-0.8229644024809317,7816.581008302807,0,565
density_abundant,baseline_adaptive,2,13,20,10,0.8,802,802,0,0.0,1001.0,7420.525383921814,1902.7821086899862,-683.8868133535824,9.252525416361363,2.3725462701870152,-0.8527266999421227,8639.420679258032,0,614
density_abundant,baseline_adaptive,2,14,20,10,0.8,829,829,0,0.0,1002.0,7699.221235204343,1972.7266361561678,-664.415232056702,9.287359752960608,2.379646123228188,-0.8014659011540435,9007.53263930368,0,628
density_abundant,baseline_adaptive,2,15,20,10,0.8,788,788,0,0.0,1001.0,7199.482838218449,1835.0665786358416,-604.8874726960403,9.136399540886357,2.3287646937003066,-0.7676236963147719,8429.661944158019,0,593
density_abundant,baseline_adaptive,2,16,20,10,0.8,776,776,0,0.0,1002.0,7053.731229291899,1805.4474322134301,-632.4009311451256,9.089859831561725,2.3266075157389565,-0.814949653537533,8226.777730359958,0,576
density_abundant,baseline_adaptive,2,17,20,10,0.8,850,850,0,0.0,1001.0,7849.655243776356,1985.603023451826,-653.9610328134413,9.23488852208983,2.3360035570021482,-0.7693659209569897,9181.297234414635,0,632
density_abundant,baseline_adaptive,2,18,20,10,0.8,811,811,0,0.0,1001.0,7354.518231967888,1823.9643443651798,-582.0018277762225,9.068456512907384,2.2490312507585446,-0.7176348061359094,8596.480748556653,0,601
density_abundant,baseline_adaptive,3,19,20,10,0.8,768,768,0,0.0,1001.0,6909.030097724807,1917.7158922289962,-653.6648488887379,8.996132939745843,2.4970259013398386,-0.8511261053238774,8173.081141064804,0,595
density_abundant,baseline_adaptive,3,20,20,10,0.8,811,811,0,0.0,999.0,7269.699489164757,1868.022236244155,-622.4649193669379,8.96387113337208,2.303356641484778,-0.7675276441022663,8515.256806041752,0,618
density_abundant,baseline_adaptive,3,21,20,10,0.8,820,820,0,0.0,1000.0,7248.0835166950565,1984.4631485733553,-633.5275309929834,8.83912623987202,2.4200770104553113,-0.7725945499914432,8599.019134275224,0,632
density_abundant,baseline_adaptive,3,22,20,10,0.8,778,778,0,0.0,998.0,7177.715494126333,1755.5326144519618,-582.4846435262132,9.225855390907883,2.25646865610792,-0.7486949145581147,8350.763465051845,0,605
density_abundant,baseline_adaptive,3,23,20,10,0.8,788,788,0,0.0,1001.0,7045.0912140038,1888.3238764196851,-575.44999231776,8.940471083761167,2.3963500969792957,-0.7302664877128934,8357.965098105506,0,629
density_abundant,baseline_adaptive,3,24,20,10,0.8,766,766,0,0.0,1002.0,7069.632651047898,1739.159581899624,-611.097906546639,9.229285445232243,2.27044331840682,-0.7977779458833407,8197.694326400635,0,589
density_abundant,baseline_adaptive,4,25,20,10,0.8,782,782,0,0.0,1002.0,6591.646687405835,2078.485380654547,-695.0177309882765,8.429215712795186,2.657909693931646,-0.8887694769671055,7975.114337071857,0,608
density_abundant,baseline_adaptive,4,26,20,10,0.8,777,777,0,0.0,1001.0,6537.638556076698,2061.1544842756643,-653.2735483162265,8.413949235619945,2.652708473971254,-0.840763897446881,7945.519492035909,0,611
density_abundant,baseline_adaptive,4,27,20,10,0.8,789,789,0,0.0,1002.0,6623.344182524822,2077.249108755379,-712.5383419068618,8.394606061501676,2.6327618615404043,-0.9030904206677589,7988.054949373089,0,602
density_abundant,baseline_adaptive,4,28,20,10,0.8,744,744,0,0.0,1001.0,6204.2587505756555,2045.9799954700622,-685.4814224178198,8.33905746045115,2.749973112190944,-0.9213459978734136,7564.75732362769,0,579
density_abundant,baseline_adaptive,4,29,20,10,0.8,865,865,0,0.0,1000.0,7290.412277375649,2198.359594388536,-629.236854712709,8.42822228598341,2.5414561784838567,-0.7274414505349237,8859.535017051325,0,672
density_abundant,baseline_adaptive,4,30,20,10,0.8,791,791,0,0.0,1002.0,6564.954985456015,2085.9814605279093,-640.2663342620193,8.299563824849576,2.6371447035751068,-0.8094391077901635,8010.6701117216635,0,606
density_abundant,baseline_full,0,1,20,10,0.8,785,785,0,0.0,1001.0,7967.264616732665,356.4314548186744,-217.0434992324698,10.149381677366453,0.45405280868620945,-0.2764885340541017,8106.652572318547,0,120
density_abundant,baseline_full,0,2,20,10,0.8,809,809,0,0.0,1001.0,8010.594280284282,348.6638924964312,-383.82215081060514,9.901847070808754,0.4309813257063426,-0.4744402358598333,7975.436021969803,0,117
density_abundant,baseline_full,0,3,20,10,0.8,808,808,0,0.0,998.0,8251.385556562536,340.96288433927765,-232.65493993177316,10.212110837329872,0.42198376774663077,-0.28793928209377867,8359.69350096975,0,125
density_abundant,baseline_full,0,4,20,10,0.8,822,822,0,0.0,1001.0,8502.37562755807,390.18367333862943,-270.8281867480504,10.34352266126286,0.474676001628503,-0.32947467974215383,8621.731114148419,0,130
density_abundant,baseline_full,0,5,20,10,0.8,760,760,0,0.0,1001.0,7689.441948922659,356.8776406140166,-336.72001606101503,10.117686774898235,0.4695758429131798,-0.4430526527118619,7709.599573475384,0,113
density_abundant,baseline_full,0,6,20,10,0.8,861,861,0,0.0,1002.0,8603.776389156126,376.2727690641145,-360.0067148974471,9.992771648264956,0.43701831482475556,-0.4181262658506935,8620.042443322542,0,127
density_abundant,baseline_full,1,7,20,10,0.8,730,730,0,0.0,1002.0,7367.878623674271,380.87869563034724,-272.8998401120026,10.092984415992152,0.5217516378497907,-0.3738353974137022,7475.857479192352,0,111
density_abundant,baseline_full,1,8,20,10,0.8,777,777,0,0.0,1000.0,7446.047822963569,397.3473677976092,-328.85979404140386,9.583073131227245,0.5113865737420967,-0.4232429781742649,7514.5353967195215,0,110
density_abundant,baseline_full,1,9,20,10,0.8,794,794,0,0.0,1002.0,7814.666448038056,423.9670693600486,-373.6712864643542,9.842149178889239,0.5339635634257539,-0.47061874869566017,7864.962230933471,0,116
density_abundant,baseline_full,1,10,20,10,0.8,842,842,0,0.0,1002.0,8579.779727791441,445.9810591749065,-296.80631352538194,10.189762147020714,0.5296687163597464,-0.3525015600063918,8728.954473440743,0,128
density_abundant,baseline_full,1,11,20,10,0.8,796,796,0,0.0,1001.0,8037.3481627506435,382.0620102218767,-274.0630126684936,10.097171058731965,0.479977399776227,-0.3443002671714744,8145.347160303705,0,121
density_abundant,baseline_full,1,12,20,10,0.8,746,746,0,0.0,1001.0,7533.384211180668,396.803144323077,-272.1192082531406,10.098370256274354,0.5319077001649826,-0.36477105663959863,7658.068147250328,0,113
density_abundant,baseline_full,2,13,20,10,0.8,802,802,0,0.0,1000.0,8064.863569987228,391.7452765404854,-282.6655672419433,10.055939613450409,0.4884604445641963,-0.3524508319724979,8173.943279285445,0,120
density_abundant,baseline_full,2,14,20,10,0.8,829,829,0,0.0,1002.0,8207.489544102125,382.44740764724105,-275.7671955145285,9.900469896383745,0.46133583552140056,-0.33265041678471474,8314.169756234542,0,120
density_abundant,baseline_full,2,15,20,10,0.8,788,788,0,0.0,1002.0,7962.303388165942,374.9681134135009,-284.13230310699004,10.104445924068454,0.47584785966180315,-0.36057398871445434,8053.139198472131,0,118
density_abundant,baseline_full,2,16,20,10,0.8,776,776,0,0.0,1002.0,7833.224681742843,369.49069876844027,-265.2910703273636,10.09436170327686,0.476147807691289,-0.34186993598887067,7937.4243101836155,0,119
density_abundant,baseline_full,2,17,20,10,0.8,850,850,0,0.0,1002.0,8592.498809290582,388.08122568158853,-365.74359281580263,10.108822128577156,0.4565661478606924,-0.4302865797832972,8614.836442156124,0,128
density_abundant,baseline_full,2,18,20,10,0.8,811,811,0,0.0,1000.0,8328.422412738464,372.0433800732431,-367.0459387592021,10.269324799924123,0.45874646124937496,-0.4525843881124563,8333.419854052197,0,124
density_abundant,baseline_full,3,19,20,10,0.8,768,768,0,0.0,1003.0,7678.589647798002,344.21423288262673,-287.18380530910525,9.998163603903649,0.44819561573258687,-0.3739372464962308,7735.620075371237,0,115
density_abundant,baseline_full,3,20,20,10,0.8,811,811,0,0.0,999.0,8282.551632784887,312.12990615273924,-299.3200874441853,10.212764035493079,0.38487041449166365,-0.36907532360565387,8295.361451493134,0,123
density_abundant,baseline_full,3,21,20,10,0.8,820,820,0,0.0,1000.0,8233.431405818905,352.094979327481,-418.3360691658173,10.040770007096226,0.4293841211310744,-0.5101659380070943,8167.190315980229,0,121
density_abundant,baseline_full,3,22,20,10,0.8,778,778,0,0.0,998.0,7829.330050663483,313.2149475264234,-301.04245185639,10.063406234785969,0.4025899068463025,-0.3869440255223522,7841.502546333232,0,118
density_abundant,baseline_full,3,23,20,10,0.8,788,788,0,0.0,1000.0,7774.637942534239,320.1389729468697,-287.37533799734047,9.866291805246497,0.4062677321660783,-0.36468951522505133,7807.401577483483,0,115
density_abundant,baseline_full,3,24,20,10,0.8,766,766,0,0.0,1001.0,7858.1074371527675,338.94114905455257,-267.49962837865564,10.258625897066276,0.44248191782578666,-0.34921622503740946,7929.54895782836,0,115
density_abundant,baseline_full,4,25,20,10,0.8,782,782,0,0.0,1002.0,7935.177540957113,405.90662243173654,-347.5558809614544,10.147285858001423,0.519062177022681,-0.4444448605645197,7993.5282824270835,0,119
density_abundant,baseline_full,4,26,20,10,0.8,777,777,0,0.0,1000.0,7720.3271944949365,372.4732533778034,-348.624828766256,9.93607103538602,0.47937355647078944,-0.44868060330277476,7744.1756191061895,0,115
density_abundant,baseline_full,4,27,20,10,0.8,789,789,0,0.0,1002.0,7878.464853184316,366.4998994488404,-326.606534166779,9.985380042058702,0.464511913116401,-0.4139499799325463,7918.358218466072,0,116
density_abundant,baseline_full,4,28,20,10,0.8,744,744,0,0.0,1001.0,7652.209962207766,366.2441602820102,-344.42404098820674,10.285228443827641,0.4922636562930245,-0.46293553896264344,7674.030081501297,0,112
density_abundant,baseline_full,4,29,20,10,0.8,865,865,0,0.0,1001.0,8708.217177438424,415.87587339232255,-326.11267937378904,10.067303095304537,0.48078135652291626,-0.37700887788877346,8797.980371456739,0,128
