rho,seed,t_r3a,L_r3a,block_r3a,t_r1,block_r1,t_c_analytic,L_c_analytic
1.6,3,45.413795514354184,5.670206233104889,0.3743144042393251,36.90455741378297,0.38442809972545816,45.33334718800727,28.333339215512623
1.6,4,45.17966138281042,5.6584170331365575,0.37144689334058245,37.156105224651206,0.38765394458456903,45.33334718800727,28.333339215512623
1.6,5,45.45767102821077,5.672906902055687,0.37639916524378675,36.77843022476213,0.38396188375100226,45.33334718800727,28.333339215512623
1.6,6,45.38897827070583,5.671323570499912,0.3766255364559032,36.91362046357085,0.38336410797502857,45.33334718800727,28.333339215512623
1.6,7,45.21776183095883,5.667400974326392,0.37503982417338866,36.85659431827211,0.3843742921464662,45.33334718800727,28.333339215512623
1.6,8,45.54453060512056,5.66922815611578,0.3774504128595444,36.94324357317045,0.3847115647329595,45.33334718800727,28.333339215512623
1.6,9,45.26569376494071,5.672715120111687,0.3752988636258735,36.908817594165626,0.3864446319322462,45.33334718800727,28.333339215512623
1.6,10,45.544153430019705,5.670145863971346,0.37548132974745574,36.77354453872513,0.3835950114136184,45.33334718800727,28.333339215512623
1.6,11,45.38595456424723,5.670201330066939,0.37598742022014614,36.74694695211412,0.3827305739800645,45.33334718800727,28.333339215512623
1.6,12,45.29995150186405,5.668618363259531,0.3731312128619869,37.022541602763354,0.3860195306536894,45.33334718800727,28.333339215512623
1.6,13,45.32848187676578,5.674226918382919,0.3741069816326436,36.73674885340279,0.383928942399579,45.33334718800727,28.333339215512623
1.6,14,45.251326690063905,5.663087072149579,0.37389169407513784,36.82399052558017,0.3831939167026227,45.33334718800727,28.333339215512623
1.6,15,45.073985236534604,5.66053306601835,0.37171380260811154,36.57633926749054,0.38115573239566947,45.33334718800727,28.333339215512623
